"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K015","Transports i serveis relacionats","Autobusos nocturns","427911.53","4580985.361","427819.621","4580784.439","2.136836","41.375343","NITBUS -N14-N2-N28--","03","18","Sants-Montjuïc","Sants","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427724.551","4584371.406","427632.645","4584170.453","2.134196","41.405823","NITBUS -N8--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428941.911","4587671.699","428849.995","4587470.715","2.14837","41.435655","NITBUS -N4--","07","41","Horta-Guinardó","la Vall d'Hebron","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432752.632","4585344.281","432660.68","4585143.317","2.194237","41.415022","BUS -V27--","10","72","Sant Martí","Sant Martí de Provençals","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429050.19","4579261.059","428958.27","4579060.153","2.150653","41.359914","BUS -13--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433885.767","4585943.38","433793.805","4585742.41","2.207729","41.420512","BUS -H12-V31-136--","10","73","Sant Martí","la Verneda i la Pau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431122.284","4588577.69","431030.348","4588376.697","2.174362","41.444005","BUS -11-D40-V29--","08","51","Nou Barris","Verdun","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432639.52","4589215.24","432547.57","4589014.24","2.192452","41.449876","BUS -11-V31--","09","57","Sant Andreu","la Trinitat Vella","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428777.789","4583144.747","428685.873","4582943.805","2.14694","41.394869","BUS -68-V11--","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427844.815","4582188.029","427752.907","4581987.096","2.135895","41.386169","BUS -59-78-V7-H8--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430638.302","4586547.149","430546.37","4586346.175","2.168802","41.425676","BUS -117-V23--","07","36","Horta-Guinardó","la Font d'en Fargues","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429674.766","4582564.067","429582.841","4582363.13","2.157736","41.389718","BUS -54-67-V13--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","426292.084","4575414.555","426200.189","4575213.685","2.11815","41.325022","NITBUS -N1--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428989.454","4585952.934","428897.537","4585751.966","2.149142","41.420179","NITBUS -N5--","06","29","Gràcia","el Coll","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428856.06","4585671.563","428764.144","4585470.597","2.147579","41.417633","NITBUS -N4-N5--","06","29","Gràcia","el Coll","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427685.24","4581941.914","427593.334","4581740.983","2.134016","41.383938","BUS -54--","04","19","Les Corts","les Corts","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430941.826","4590412.401","430849.892","4590211.391","2.171992","41.460514","NITBUS -N3--","08","55","Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431325.488","4582144.857","431233.548","4581943.923","2.177526","41.386085","BUS -120--","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431558.259","4582054.274","431466.317","4581853.341","2.18032","41.385289","BUS -120--","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427423.143","4585199.264","427331.24","4584998.303","2.130491","41.413251","BUS -196-H2--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432636.766","4585251.874","432544.815","4585050.911","2.192861","41.41418","BUS -H10-V27--","10","65","Sant Martí","el Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431349.949","4586651.943","431258.01","4586450.967","2.177306","41.426681","BUS -47-122-H6-D40-D50--","08","44","Nou Barris","Vilapicina i la Torre Llobeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433194.925","4584374.349","433102.969","4584173.394","2.199636","41.406323","BUS -7--","10","68","Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428075.071","4585524.733","427983.162","4585323.769","2.138252","41.416241","BUS -123-124-V17-H4-H2--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430403.749","4581054.697","430311.817","4580853.774","2.166628","41.376187","BUS -121-V11--","01","01","Ciutat Vella","el Raval","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428271.102","4586118.462","428179.191","4585917.492","2.140527","41.421606","NITBUS -N4--","07","39","Horta-Guinardó","Sant Genís dels Agudells","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425526.935","4582637.853","425435.049","4582436.916","2.10812","41.390009","BUS -H2--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432945.416","4584555.857","432853.462","4584354.9","2.196631","41.407937","BUS -192--","10","71","Sant Martí","Provençals del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432762.168","4584103.896","432670.215","4583902.944","2.194489","41.403851","NITBUS -N11-N8--","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430316.372","4585832.773","430224.442","4585631.805","2.165032","41.419214","BUS -119--","07","34","Horta-Guinardó","Can Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428606.317","4578715.604","428514.401","4578514.703","2.145411","41.354962","BUS -125-V5--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428119.65","4579733.44","428027.739","4579532.53","2.139473","41.364086","BUS -V5--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427865.756","4581763.466","427773.848","4581562.537","2.136196","41.382347","BUS -V5--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427668.752","4581203.622","427576.846","4581002.698","2.133907","41.377287","BUS -V5--","03","18","Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430227.873","4582799.093","430135.943","4582598.153","2.164324","41.391883","BUS -X1--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431427.051","4583968.534","431335.111","4583767.583","2.178533","41.402519","BUS -B24-X1--","02","06","Eixample","la Sagrada Família","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432154.798","4585274.586","432062.851","4585073.623","2.187092","41.414344","BUS -62--","10","65","Sant Martí","el Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426657.942","4581098.538","426566.045","4580897.615","2.121833","41.376249","BUS -V1--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431441.952","4590200.788","431350.013","4589999.78","2.178004","41.458651","BUS -199--","08","54","Nou Barris","Torre Baró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430684.186","4582169.296","430592.252","4581968.362","2.169853","41.38625","NITBUS -N17-N18--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431277.86","4589897.016","431185.923","4589696.011","2.176074","41.455901","BUS -199--","08","54","Nou Barris","Torre Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429150.004","4587352","429058.086","4587151.019","2.150898","41.432794","BUS -135--","07","41","Horta-Guinardó","la Vall d'Hebron","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428531.202","4587355.093","428439.289","4587154.112","2.143493","41.432767","BUS -135--","07","40","Horta-Guinardó","Montbau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431316.744","4585099.963","431224.805","4584899.002","2.177085","41.4127","BUS -V23--","10","64","Sant Martí","el Camp de l'Arpa del Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431995.346","4583809.175","431903.4","4583608.226","2.185349","41.401132","BUS -V23--","02","05","Eixample","el Fort Pienc","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","433948.272","4583635.428","433856.308","4583434.48","2.208729","41.39973","NITBUS -N28--","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432862.328","4582004.983","432770.374","4581804.05","2.19592","41.384955","BUS -V21--","01","03","Ciutat Vella","la Barceloneta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430911.023","4583838.542","430819.087","4583637.593","2.172375","41.401304","NITBUS -N1-N9--","02","06","Eixample","la Sagrada Família","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432336.87","4581289.082","432244.92","4581088.156","2.189717","41.378463","BUS -47-59-D20--","01","03","Ciutat Vella","la Barceloneta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","425329.275","4582305.798","425237.39","4582104.864","2.105797","41.387","NITBUS -N12--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430083.891","4581863.401","429991.962","4581662.47","2.16271","41.383443","BUS -55-120-L95-H16-D50-E95--","02","10","Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431846.601","4581569.703","431754.656","4581368.774","2.183822","41.380949","BUS -BCTE--","01","03","Ciutat Vella","la Barceloneta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433002.922","4582179.557","432910.967","4581978.622","2.197582","41.386539","BUS -BCTE--","01","03","Ciutat Vella","la Barceloneta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428724.982","4580307.381","428633.066","4580106.465","2.146642","41.369309","BUS -BCTO--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430782.581","4582297.171","430690.646","4582096.236","2.171015","41.38741","NITBUS -N5--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427411.595","4580310.966","427319.691","4580110.05","2.130939","41.369224","BUS -LH2-V1--","03","16","Sants-Montjuïc","la Bordeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427005.925","4580691.209","426914.025","4580490.29","2.126043","41.372612","BUS -V1--","03","17","Sants-Montjuïc","Sants - Badal","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432071.127","4583172.272","431979.181","4582971.328","2.186327","41.395402","BUS -6--","02","05","Eixample","el Fort Pienc","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431101.858","4586934.207","431009.922","4586733.229","2.174305","41.429202","BUS -34-132-H6-V27-V29--","08","44","Nou Barris","Vilapicina i la Torre Llobeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430454.345","4581002.472","430362.413","4580801.549","2.167239","41.375721","BUS -H14--","01","01","Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429208.49","4587351.538","429116.571","4587150.557","2.151598","41.432795","BUS -V21--","07","41","Horta-Guinardó","la Vall d'Hebron","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429014.853","4582475.133","428922.935","4582274.197","2.149854","41.388859","NITBUS -N12--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433216.484","4586596.218","433124.528","4586395.242","2.199648","41.426336","BUS -136--","10","73","Sant Martí","la Verneda i la Pau","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427781.58","4583099.657","427689.673","4582898.715","2.13503","41.394374","NITBUS -N0--","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433243.058","4583693.082","433151.101","4583492.133","2.200287","41.400191","BUS -V25--","10","68","Sant Martí","el Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428999.513","4585992.71","428907.596","4585791.741","2.149257","41.420539","NITBUS -N4--","06","29","Gràcia","el Coll","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429690.489","4581665.253","429598.564","4581464.324","2.158028","41.381624","NITBUS -N1-N13-N14-N15-N16-N17-N2-N18-N28--","02","10","Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428758.629","4575014.655","428666.711","4574813.788","2.147667","41.321643","BUS -88-89--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431262.699","4580665.889","431170.759","4580464.969","2.176943","41.372759","BUS -88-89--","01","01","Ciutat Vella","el Raval","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432903.115","4582387.948","432811.161","4582187.012","2.196366","41.388408","NITBUS -N28--","10","67","Sant Martí","la Vila Olímpica del Poblenou","",""
